% Sine Stream Dataset with Abrupt Concept Drift
@RELATION sine_stream

@ATTRIBUTE feature1 REAL
@ATTRIBUTE feature2 REAL
@ATTRIBUTE feature3 REAL
@ATTRIBUTE feature4 REAL
@ATTRIBUTE class {0, 1}

@DATA
0.7710442979389815,0.1066130863112108,0.22983899579869538,0.008464421617309537,0
0.968414862695618,0.5921455999888638,0.7198996363846994,0.6513831711560145,0
0.14436455886967436,0.5949399389939941,0.1314155951412621,0.4012364539631279,1
0.568963135925293,0.5588811141021559,0.11907342598274095,0.03443596964652218,0
0.7982343138738138,0.7259224369960053,0.08181890456473806,0.12741551880155344,0
0.8925837763896203,0.7691289016217799,0.9961602962166741,0.2539874492050217,0
0.4878029888688149,0.23645957606235568,0.6228001384773098,0.11541423909131798,0
0.1272431727430331,0.07188789140512264,0.693586082264167,0.49407257743320676,0
0.61773121635463,0.8793010465893589,0.7403284847553586,0.461722918166691,1
0.9843559883942264,0.45625610114197324,0.1124506732335332,0.992654747252716,0
0.0228207300148473,0.5498835594877521,0.30909548869970926,0.5035521510169848,1
0.5587129525945216,0.2400958962784876,0.5568587557372618,0.7560611120055375,0
0.26650983724399835,0.38342613331390707,0.2682426931640579,0.8205597309882025,1
0.7249822592095967,0.8711964372184073,0.17004989290165928,0.07357963815975155,1
0.11938350385867336,0.1610183328242364,0.5330826606748024,0.9709120703627648,1
0.35723541661678204,0.9585082693602052,0.03820079498917972,0.9268722028146583,1
0.18115260730497118,0.9124749857193488,0.05622743011546116,0.9482194474950326,1
0.20079826431886083,0.3027140600731607,0.4909423441029581,0.3807208812354752,1
0.66752796926315,0.9748077672500773,0.6064264908049407,0.7214854094365493,1
0.0880052503057015,0.6278124290700053,0.45384977704641316,0.8857823579196283,1
0.38821109964310196,0.6794541440499191,0.2281537282590791,0.259372533524196,1
0.3761224309222736,0.3040635375065027,0.25387883939007483,0.049668705900809296,0
0.836746331752459,0.06430153089128432,0.8873655156029676,0.12546538906806026,0
0.06526173706265903,0.5630047639806971,0.5024417925747218,0.4912345688318851,1
0.5745043275013978,0.28705660611915573,0.6629492734296112,0.5024022197071832,0
0.33474346695732526,0.8265006669807281,0.7277210963267101,0.39361034194462197,1
0.8476177852288728,0.9202582501117742,0.5368662670843625,0.21495245015692077,0
0.9157921565469869,0.18947962009551722,0.04842322641726915,0.32748700887313087,0
0.7269663444610398,0.9232740863535495,0.6372856468144399,0.95183854696666,1
0.09237083927589662,0.060753729588020056,0.604191950743664,0.9661163224927548,0
0.502721308954724,0.05151522593930513,0.22121865607745617,0.24479290641577067,0
0.33785712913695,0.04360338358621263,0.9048927004979163,0.5155639447214952,0
0.6709307929541091,0.06717283689500897,0.0541154678036494,0.5864677720405472,0
0.887296010504208,0.528482000959547,0.8778191725700715,0.8109912730552393,0
0.07585378579492075,0.2019574743856899,0.6577106691553425,0.44350138255004157,1
0.29069981364692055,0.4186338560479791,0.44519964627063435,0.9105522508215965,1
0.10345828370495302,0.279730746807615,0.5375648165827139,0.6982869266305917,1
0.6306372889592436,0.9416427377373945,0.7956089248194732,0.5570768419744303,1
0.2146826916735075,0.4508742314022398,0.6933822441944774,0.8379621748360849,1
0.9597362244223874,0.6054527661379177,0.5269193673044325,0.017691923121148312,0
0.07209906915017994,0.15610499763740027,0.054759931189628075,0.40086323880492647,1
0.33687854513887217,0.6373541578683929,0.5356651079334027,0.5959707593878597,1
0.4719772029376541,0.27773714855425713,0.952825314946477,0.08640915976013896,0
0.9388909994653072,0.31123804686473466,0.5126614453672974,0.10884232282754613,0
0.07093106837100926,0.4295454487186029,0.7416973763796781,0.26936477754854893,1
0.5623478889353201,0.27865034052281834,0.3886130608930408,0.9064463184738247,0
0.8558396254949195,0.5160175434176298,0.23810562747207875,0.19318391273302282,0
0.9540873530357142,0.20271659651068752,0.8081683109125392,0.3689702095355373,0
0.9856598475582383,0.36815574036278786,0.3515166249107261,0.6374636288776231,0
0.9615168066268193,0.9762096057964329,0.7072061464669852,0.7546063656363536,0
0.5634021759730277,0.7557757391323319,0.8597796549704966,0.48609530319502325,1
0.619862262830103,0.5373166952330477,0.5624706135286772,0.8900479098739409,0
0.3556168302055702,0.2081840256006242,0.45628011027362914,0.20808519048126517,0
0.49840042566201914,0.9035081053570586,0.6174335204824778,0.8554328533030777,1
0.1661909196155118,0.9008735925371768,0.6017871644071158,0.0317597887404798,1
0.6331189552850368,0.9513969562609179,0.07916700047536207,0.5824561304695721,1
0.9154786028697147,0.00969516833437456,0.6309129264658232,0.47490229183096266,0
0.3469893186486106,0.627536489945376,0.052702094587416926,0.7530630462874002,1
0.004479476919707626,0.3069357437923522,0.5039586376846784,0.3770222505665517,1
0.3074759352055825,0.8308351454680961,0.9348325742719089,0.8737126849058887,1
0.5224313130499997,0.884164175193483,0.9208615651815437,0.409238397047462,1
0.28344585950544543,0.09826520581332032,0.47909192104922904,0.9462969204384414,0
0.560907528070371,0.6675621017861716,0.11288381849184759,0.14351966414225625,1
0.46447326195967253,0.9512647989837257,0.3607846415915289,0.8774840413175335,1
0.12028859342571152,0.6170172069337101,0.6006129769105182,0.8598747500702685,1
0.003316704404901505,0.18993166719757215,0.21968762542948173,0.9499660880907373,1
0.15369365626989495,0.03696235022056038,0.534461494741808,0.5285584624336817,0
0.8440469653678643,0.948859650177802,0.538545442140131,0.9299941824196555,0
0.7251591512998297,0.264559127995585,0.9284207109439263,0.6674431761818748,0
0.4140959327426338,0.6802420845169307,0.4013128277437509,0.11418376798795926,1
0.7189787471768998,0.8240876121707438,0.7288061990193877,0.22911466775667655,1
0.9566350134776129,0.02525456169115592,0.33268529737564057,0.2600924345348955,0
0.04812622761485097,0.40572969298866846,0.6231148401627745,0.8825528634851013,1
0.9896897161914701,0.8080895864043981,0.4686805187128248,0.7237044259670307,0
0.8436237885896407,0.46530719641868135,0.7850544340254999,0.48265241831287675,0
0.3864959908767227,0.5260908377837612,0.6758547376271449,0.7268820563185974,1
0.35673626889210786,0.5713202515560348,0.9098708740804471,0.9763129001106398,1
0.2272480911839545,0.19283116571334147,0.6766856334286485,0.41468388582344384,0
0.024222338418137035,0.34686187064728413,0.8067447434722521,0.7974269303831826,1
0.4946851488165819,0.4725779348875353,0.5795074424343775,0.21939671056357601,0
0.5260436248909555,0.011046360056648385,0.4755595547831337,0.33605104625059257,0
0.6748696059036596,0.6383535841526276,0.380835880182809,0.007272981478591567,0
0.25227362939496045,0.6333478501891623,0.07237334301750453,0.10764242183346384,1
0.6470350245670872,0.7557674009492923,0.3215497080127121,0.48967306551656187,1
0.9457113649836586,0.9455435621759695,0.3075027744634301,0.8099878750170902,0
0.5939440528068588,0.97548449335038,0.4776135697110965,0.7747068680155615,1
0.768137129614871,0.49743286763307615,0.7956301142973078,0.2610403333069965,0
0.12225303629022888,0.42516374465531626,0.9436306566335847,0.5007446082025288,1
0.635259138646927,0.6241624559078753,0.13257286726953044,0.3902968823772103,0
0.7069389729218748,0.9719900985807263,0.16801773829702615,0.41044189033911627,1
0.09509379980272936,0.24237645964925603,0.37675934332615024,0.5406432479523504,1
0.23056688223908095,0.22756266117868573,0.7778299791402038,0.9626416629468812,0
0.3236129677514562,0.6879920186356802,0.25808046135792073,0.927952254965632,1
0.6729023601653983,0.80267685463757,0.04935404319916481,0.5985059682406246,1
0.5276123313583823,0.292996906911532,0.26242998505731807,0.5800248023169697,0
0.7064856350072252,0.03317275703518896,0.5674015819237044,0.17045952894662864,0
0.14036273138610056,0.6231194880946845,0.31087011721747304,0.440880233134864,1
0.3599988094397729,0.6483363201525237,0.4701197660664689,0.9634586620379475,1
0.3523827591064653,0.7402843402628352,0.25729256758304453,0.5087530926261469,1
0.552569751901957,0.3291092810627322,0.4717805289126291,0.27927863789849217,0
0.006000781673981992,0.21564830163787874,0.7000641724932006,0.770963024485377,1
0.28020286713891995,0.40804299881807193,0.03736566013861109,0.23706290109768058,1
0.7792192833722992,0.6059862702650572,0.2057705219543714,0.25744199512243215,0
0.8168020229895602,0.20908420294490082,0.3341577258471312,0.6643586916546443,0
0.5611123857080786,0.4608702052338143,0.8997410909797443,0.21971046271505168,0
0.7414198908629999,0.15906384061818335,0.6157338334821452,0.8706235634113132,0
0.45790178547813787,0.7242945071913289,0.8203933529989882,0.13602642487760275,1
0.7058268952821101,0.9198410239886763,0.5763706098555442,0.18612224452875603,1
0.12694253158894298,0.2597353304667479,0.10351326901668256,0.5133940715850475,1
0.06970468270673458,0.22340462463622646,0.43991044391221434,0.47391475040202147,1
0.5653984851469644,0.7056149627507265,0.04722863966546753,0.08062095217578324,1
0.06085915180478074,0.42315031546491033,0.04184794488293431,0.7460812668313263,1
0.22300018103847785,0.9392124932899587,0.4864037550971114,0.44632575244220163,1
0.7805386926395003,0.7131539838929911,0.6073090409481429,0.93514670625037,0
0.422259260987077,0.8085316757722865,0.38009294574581853,0.8383456742961048,1
0.2594746289659686,0.2892670728360325,0.677869534017454,0.21271329495179636,1
0.22915418702542878,0.30526242901741474,0.6789287696603759,0.8893880924232319,1
0.6745676511269867,0.8278142443441252,0.5435605896944697,0.06892322134514528,1
0.10046621150850066,0.5543919783669154,0.3278009686421096,0.22056807363694264,1
0.4662569273026208,0.6664967409043016,0.38499194773585843,0.8025422571573416,1
0.7385232465713937,0.7349148821595668,0.9851896896773885,0.2952299773716348,0
0.6447255863408952,0.8554783401603135,0.579524433913911,0.7895021761153926,1
0.4144521858399123,0.5904913456548047,0.05566639280432828,0.9857676058248134,1
0.8000184814484173,0.8688090716314495,0.6942942781429461,0.18605003280869947,0
0.031028442418032265,0.8646566077360136,0.3963306537361231,0.2638648760399199,1
0.5616729588389444,0.42089852247571935,0.651665995687557,0.4837932330545136,0
0.6972331404402706,0.8534232695091429,0.19555701095578903,0.3294328805654868,1
0.4368155865706389,0.9620584480276382,0.3653336135474853,0.38109984959262955,1
0.6534725229595612,0.41919970988994926,0.9512237456396052,0.8944687604754439,0
0.513408777775673,0.6447752339478499,0.058030561883620546,0.6957305280323981,1
0.7072008729490322,0.35919929564320807,0.21968288362527266,0.9150784018170167,0
0.4267049008051277,0.6537061048017107,0.03332879497625596,0.4140671665768363,1
0.81725881101388,0.38757600040071505,0.6031611601368768,0.20985580048453945,0
0.41652564883955956,0.9276377180531866,0.5664517497010372,0.9019314590929315,1
0.9020192994895433,0.9441478004244795,0.8953916600801053,0.003281129010300643,0
0.9340148915815969,0.1374594390853764,0.03992625111115056,0.05538853457805282,0
0.3489161951764336,0.6208040852687936,0.4023111965189975,0.025554284649379477,1
0.4764826341747147,0.4421307422703801,0.7568492655016469,0.27961289842543835,0
0.21753117379436715,0.2559389576766262,0.303739822629848,0.5991648733671665,1
0.47152548545207984,0.3368945651790579,0.3743141582836784,0.37092366015897615,0
0.9724066947103174,0.23299698805295255,0.8180615602722586,0.708210837588187,0
0.005570005603550587,0.993176218125488,0.7564393706335736,0.6824495863507913,1
0.4053247076766373,0.5552030889142896,0.2532708956674702,0.03548340514569748,1
0.8360216584459729,0.8964844936811717,0.16247063661423988,0.787056095845733,0
0.7411526732856587,0.17837500193609046,0.4218288025747938,0.42275792083410335,0
0.7599642583052485,0.8376609057760555,0.09477512139137101,0.5629692349042029,0
0.7617484969288852,0.7861905940651585,0.14799352443040892,0.5255051431507941,0
0.8575587063627029,0.31851857658528415,0.42511689891179716,0.8043585113363324,0
0.0893195211837623,0.8594932898889782,0.311156716730809,0.0014503165911271543,1
0.23415914505635826,0.08950064089550647,0.09238490699624413,0.6928357341425915,0
0.21397633563906482,0.9347423629769824,0.516444546591304,0.46009825795491854,1
0.43428351822015165,0.6925876396716318,0.4522627625236084,0.12860035622519184,1
0.8801721806407565,0.42839534892565867,0.07400457569950247,0.5293659874977611,0
0.6473468584557034,0.27558246415775856,0.8003404076738423,0.6697758460373637,0
0.6503411692644334,0.4208249528677942,0.9619153014112878,0.27418916794924764,0
0.5777055010154526,0.3090551574726176,0.744804752971554,0.04779148387012144,0
0.04589386787504923,0.8108609695187914,0.43426816106367105,0.3411800546003557,1
0.6075268621753385,0.7018993438689736,0.2012013468444066,0.18543124140473155,1
0.9581507477598815,0.5896643063845693,0.3901164772942681,0.8014416946695064,0
0.5251589587779172,0.24166281037458137,0.20673530564157383,0.3968592661698217,0
0.8598958602598796,0.06144791604425892,0.21852600075476314,0.8931518188525914,0
0.1217345689692505,0.6296257182641684,0.2135113681210251,0.6058668475118884,1
0.3831041668442321,0.10167689643099187,0.5824750675541064,0.683042747084586,0
0.6802726189658028,0.6370344090727096,0.5002247809355458,0.5194726168593257,0
0.6356401098079596,0.690259361746641,0.6548767388313851,0.5869455649134517,1
0.1558389848041184,0.21061653849286177,0.26022402103534836,0.9196616570875022,1
0.7593950917969665,0.5528668195368782,0.2520569285440468,0.11089152324417118,0
0.8987592259799747,0.892666015822917,0.11069559569569154,0.7972166660964961,0
0.44664506930991266,0.3239669328305401,0.7391045362087072,0.6143295410607306,0
0.7800301075933374,0.07432886063293709,0.3185870199574564,0.31931685041673574,0
0.3297530922877655,0.5024798726438054,0.28301380308094737,0.4443836100875197,1
0.3677775931154158,0.7352960480205113,0.6035007956750501,0.6536294323173154,1
0.21058389408264444,0.32550216532688936,0.021165447612074284,0.10837470729316989,1
0.26505423198888733,0.06546372130202105,0.6026324003547024,0.9981301159238253,0
0.10081521406538851,0.8212302126692651,0.11881624726514717,0.6699140187964361,1
0.6431576030590171,0.9027169348111993,0.11394561368051237,0.3154444660818978,1
0.09077976035468571,0.4073833258044338,0.9115931735574448,0.7815231510618561,1
0.7229001004453192,0.533027504862702,0.8834857423355229,0.44944179824132835,0
0.14968566710063824,0.8375852231207792,0.27963832805172684,0.05363354102444806,1
0.12603803066879138,0.6090589161941482,0.6070819639211725,0.2601831710820345,1
0.7271801479459791,0.7736401553995343,0.9205026261336182,0.584937498678237,0
0.7794233641475729,0.7530996797716337,0.2578090484671929,0.31022592793765935,0
0.47848239575287144,0.019038967529248496,0.29739777315772353,0.47388287334423795,0
0.10806929528114373,0.12627588777512544,0.46323673573734114,0.7309650315859312,1
0.8337489309206831,0.5463138975047486,0.4747489875467311,0.3842805684597552,0
0.19294899243760621,0.1465620028143647,0.7918964516618081,0.4650066322123362,0
0.7903202454797547,0.7040830359006297,0.19389591438337883,0.5103072642112257,0
0.4440166304226807,0.42387350609069674,0.5425710492038138,0.9820819010754379,0
0.8129005976707453,0.9037124316303916,0.029639583176037543,0.14033636679250594,0
0.0847636602245635,0.26323100506527664,0.4418924919666505,0.6420532476558896,1
0.500831266286602,0.9031839149131398,0.9398559588938638,0.1635209511974589,1
0.852912920264785,0.481722204013301,0.4533294713173843,0.7849393484845681,0
0.09314050904487658,0.8824931274191465,0.6708633545476147,0.8752616076579979,1
0.9944775777076228,0.5180044523572533,0.09326219790892898,0.1665238629308865,0
0.32361824255430993,0.10355294213470956,0.8153418261377698,0.29686785103276847,0
0.9758861880198653,0.7025914319318557,0.17343037025555763,0.4760426469439403,0
0.4668842216333211,0.49251165833363386,0.5356911706429356,0.03117308231773086,1
0.6863011257436235,0.48719177528844326,0.790965398868699,0.8153495732604306,0
0.23053512199171744,0.0484229464267778,0.7032338561123226,0.9777627884638743,0
0.44665798658090106,0.2596128095935958,0.15667189458348096,0.28744559739058506,0
0.3279195513714498,0.4238747434344645,0.6554071232145865,0.27316305608022706,1
0.05097676346867597,0.3732786115727196,0.8556296161590757,0.4983515108518838,1
0.9647837577454098,0.5036215310887318,0.2758988169218478,0.19331399724521459,0
0.6945244967855764,0.5363812857774364,0.6039989289954415,0.7551267893341311,0
0.7259034642648929,0.04336330016822698,0.8025719052950282,0.5327033070517114,0
0.39170853081477264,0.5375194262680704,0.612451448457325,0.14950630987379698,1
0.417415395326445,0.3355862101881838,0.3504089448180384,0.09133493840730822,0
0.1598434880002304,0.16183206758622137,0.3732247432216478,0.8944915448747915,1
0.20602737192094267,0.41619250767480453,0.3116094152991379,0.7873833125513381,1
0.05012643232081615,0.1965433955358904,0.21064154235479438,0.9929628003132313,1
0.5707750179663036,0.13895826438351822,0.27219913927656547,0.16782209412292426,0
0.12460456961944799,0.7971820284078925,0.49575262866035485,0.6312101368487814,1
0.33125124699199604,0.5536950860673294,0.2575690325236971,0.3080362749282348,1
0.652237944366733,0.15035012591923025,0.6172218591674619,0.8522348164231273,0
0.12042322618076906,0.897461280569979,0.07944568029889498,0.348909226955873,1
0.6105093152379946,0.5594147601185369,0.09639107249443346,0.7989131677858531,0
0.9731532931452528,0.1812282891837701,0.8951309698154628,0.5568094421117505,0
0.9359337712453274,0.1760859584167611,0.7920213931794245,0.05978157544533114,0
0.8831964468027265,0.6741594221996337,0.37025478392243005,0.19046682349785016,0
0.8165330985672048,0.6032413213948116,0.3604158529480014,0.44383582480251627,0
0.8265426560723765,0.3389271933568677,0.0896326781099287,0.9112821722034727,0
0.3873437396580346,0.3483875111152135,0.20439961887593938,0.8974225712283456,0
0.21750533368783387,0.6366728680013837,0.8807650116081029,0.0349136146032174,1
0.8287917053001957,0.4105994216897745,0.6579745752652119,0.37240456322555393,0
0.6955162563474939,0.25429491455769915,0.021930542435396272,0.9477875147879535,0
0.016367764040082777,0.8240992896335071,0.1691375933224738,0.3922202286020279,1
0.8224923765060558,0.20593215031234535,0.8657076055250358,0.4977589391019014,0
0.36615346271727656,0.6624377467363362,0.3413897219809575,0.347288358996357,1
0.7335263909383032,0.30983222453910786,0.2007726483544251,0.8076461279965721,0
0.8053710337272317,0.4975857037068693,0.5266556161629551,0.6960766257676386,0
0.5092742917624334,0.4170399589692325,0.9948941932967458,0.14764042785255893,0
0.5927279792398606,0.8858630260756603,0.6872150411811148,0.8809232990882384,1
0.3363347203546726,0.2719929762602392,0.8512723869021047,0.39411457618546053,0
0.7096823230573113,0.14774857841411426,0.7558381253766747,0.5489826490248694,0
0.2686116399104609,0.49450396395890506,0.6969436258397035,0.011886408847383678,1
0.6374670588141295,0.5415907782732744,0.2202861677467326,0.7529810739761967,0
0.30346098463320115,0.27686093154656477,0.4712183489993227,0.6761496784223647,0
0.9288459758762544,0.14135724313210396,0.39646812075173365,0.06698959251262993,0
0.7585507474717424,0.4477328896813607,0.7069291351881851,0.3221944239762873,0
0.8443172414063235,0.5348280782401147,0.9436078218236551,0.0788146391440342,0
0.5142768245420744,0.7664552459976987,0.6001526480736147,0.023194140426842758,1
0.9723386783438808,0.2982636930758984,0.24927786636638205,0.4856598756065795,0
0.5421581075233489,0.7662881375898254,0.39327365765898914,0.4399603764622122,1
0.534959915933831,0.39438709974164066,0.914548079101156,0.8512519666342522,0
0.4549736950778783,0.00019486233731713654,0.9009344955292806,0.12433657343946525,0
0.2445124151940462,0.1523612843653982,0.17981556998102377,0.8028775378898347,0
0.5795014416659242,0.9560951631253485,0.23145351232371647,0.485634908131234,1
0.97742836908247,0.8264435142747697,0.7286156791204911,0.18897520137079193,0
0.7694054009097161,0.34756512259591776,0.5305368970467577,0.6091612130395402,0
0.6093637115242541,0.7265234719135164,0.6617020926422056,0.06837087931058983,1
0.45734702594910726,0.6640216067199792,0.29599298216572867,0.3130566872163897,1
0.12456754775461554,0.41861498597485536,0.9868304343061747,0.28531936128803737,1
0.5314368926860981,0.7432372527790844,0.013497270884270662,0.9004395595982989,1
0.3865501847249385,0.8691159867109822,0.038947658899478044,0.14566355186367586,1
0.3225294544775592,0.34546177306327874,0.8477942230280165,0.011201115388235205,1
0.6411117764696795,0.13131243617855026,0.8232156507110494,0.7785732659579123,0
0.4999210274112006,0.21268722551237518,0.6344953909655563,0.15625831765764564,0
0.19002379259265345,0.6266899022253577,0.9912284460886244,0.8910608372525463,1
0.5931073576836771,0.5385367687674237,0.9983848800081085,0.5473971476338937,0
0.42011652195944393,0.9095555357753414,0.23418429586928824,0.09752599029680897,1
0.6340900343618303,0.095849633768749,0.37314853695296013,0.42357738558172053,0
0.5475380670492331,0.9916595457479623,0.22098172333318078,0.375756378506912,1
0.13224012441065802,0.6076135260332347,0.7276731823078335,0.48207682323587886,1
0.24583126828997104,0.6208882691817477,0.5391577233688495,0.17118572340371774,1
0.40568190050213027,0.43519709163519493,0.9826177537714329,0.8492858321555218,1
0.7343707882735938,0.8887770255029475,0.735484405828715,0.9034018551257333,1
0.05455311487950798,0.45606620926691654,0.7468983352418336,0.5832957966100135,1
0.17516616415078667,0.34049208652853424,0.31777437502669126,0.261346913184336,1
0.3431355535139661,0.514853288461121,0.854869024783276,0.7420326623937563,1
0.8352497040162337,0.8836037445630863,0.41615045609760726,0.3460262840267472,0
0.05762338168416181,0.9304916218764343,0.06582301793814394,0.7411355153704704,1
0.3781083044655872,0.9487807744991863,0.419602020934129,0.8166083513547164,1
0.2826548321636766,0.29908871724384667,0.5955194098784342,0.9979826337074738,1
0.5175724179791963,0.9363086363932905,0.7862498282487278,0.7958643141772349,1
0.4359599891287641,0.38654225017280064,0.19192180809081538,0.9639412669836536,0
0.95939361244382,0.7470677343101828,0.2962524498526695,0.24517954034228218,0
0.9886102423869629,0.0665428151081775,0.843564292141309,0.35545800048247467,0
0.41886971972722054,0.8319776487488372,0.09060301600535803,0.35416967852025716,1
0.952024277169573,0.6990659127712564,0.7549391648058904,0.7575053009554764,0
0.06057008316394452,0.20320759326043114,0.4912632560812118,0.36815023247537515,1
0.4109122931328535,0.7814473786256726,0.014679235067735275,0.6604919263212388,1
0.00011023180182245795,0.0630585255762437,0.408286119837624,0.8409485198048214,1
0.14499576556446048,0.5546214091286116,0.6785052268267442,0.22953288417216056,1
0.512330255269583,0.9114072831381923,0.5122285253655328,0.157323061787648,1
0.6278142966875447,0.592200180008514,0.026954759798131223,0.09059440574756661,0
0.15678135514101077,0.13628907756186992,0.2594657705609331,0.45410532323556796,0
0.3717162978989844,0.8906498914045969,0.6121094094063371,0.8761443499618431,1
0.5270393249175989,0.08987047068933995,0.4632874490664348,0.8220325468423649,0
0.1941037671671081,0.09121427875264976,0.3294347383382601,0.3888978306401396,0
0.3062576764059044,0.135240785624556,0.2508398597217145,0.6822824046021103,0
0.38592851629316394,0.6325494446185558,0.5363037799187325,0.549052939857669,1
0.24854955794779598,0.5215430327681816,0.023594713863201777,0.4317437423249262,1
0.5726228231899151,0.1819956213541093,0.2565585062489514,0.2195310198156194,0
0.07055795526542419,0.34785732114009005,0.9789657664519394,0.3538804064636101,1
0.46053662183697563,0.6530872509563752,0.6484977511691071,0.9498949800186242,1
0.8575641403991252,0.7939506871051523,0.9516272257783106,0.2307653854831716,0
0.6170541946217926,0.8871967667221563,0.6241381582781018,0.9774204746068695,1
0.10035271390637901,0.4393305027932003,0.9773629079086362,0.3795680285699258,1
0.7395563750993044,0.03040290107864918,0.6948371146303131,0.9346267325275784,0
0.3827062851900027,0.021299837926929466,0.02790980439548385,0.892023305711089,0
0.7225161070962618,0.10668638422657983,0.05459027705119657,0.8048253636154794,0
0.809860632805359,0.120521839792049,0.30152040388863677,0.7800260645738896,0
0.5254120709540063,0.9565848607252994,0.48106264534600496,0.6769579375655126,1
0.5097833657415842,0.9429654956850457,0.39865909206760886,0.22979645517860003,1
0.32663386028099317,0.8527752041652292,0.4979385635121334,0.354252303502239,1
0.5442600218094829,0.13322970727684236,0.005359304625596084,0.28058468369349077,0
0.6050057197835423,0.7116807696613873,0.8266109663519666,0.9266635593944696,1
0.41211234696476806,0.7405167995574546,0.07467293019806254,0.05752999877208009,1
0.1247979919861566,0.4485690978307624,0.21128143849874992,0.2869249419378158,1
0.6478801735123026,0.358522178802846,0.5573715577180222,0.41240375673659224,0
0.16896925551981956,0.07401999025589412,0.23623149530988785,0.05770046949104435,0
0.6186119598898069,0.7957176014661004,0.33974076823740085,0.38711105535235824,1
0.8161910627593066,0.2226129123735603,0.11916026519487422,0.5011181173310865,0
0.6461901695332372,0.5996544250464793,0.7138730452741808,0.056751182173023884,0
0.4282016127583729,0.2385705239456931,0.7591212595460242,0.8727304840603496,0
0.2813357408064149,0.09521807906940827,0.25342796199139683,0.10400848905891968,0
0.32242216611345376,0.5381985783218257,0.9736809543982065,0.39937025435135853,1
0.22003992385462112,0.16680174037083506,0.173039766138676,0.1925976832614592,0
0.762267022537447,0.06102771143241992,0.9974027069430341,0.5226863911662611,0
0.5442718943008257,0.3575638786996048,0.6902553594121205,0.4714563408807977,0
0.3290612849645498,0.26513840370804287,0.9256512069332595,0.2909895150524202,0
0.436393259429842,0.35034140211646825,0.08617882742803595,0.18593439448226712,0
0.18950197532638202,0.6936495143896548,0.40658540996580916,0.7819675630706586,1
0.708950924334157,0.19204976639603766,0.5629169201201006,0.7429088460488028,0
0.633042923475723,0.6000165080879809,0.739610887400768,0.05678073925630689,0
0.7314219473614328,0.27265526315342836,0.5718722545093541,0.24230499469650746,0
0.8388175722068376,0.480559354300756,0.6429412120249836,0.7940820434767281,0
0.8953152550713643,0.732062097069341,0.14876857619040573,0.8545323695857865,0
0.6185779158655061,0.6094497583802736,0.9213405598049216,0.2488315556658831,0
0.23958761849403332,0.5131935546949619,0.7508630665348651,0.44724070822850914,1
0.6338913898924022,0.45252472422271883,0.6103871804869687,0.8222623026137111,0
0.18047669609092332,0.695378534005984,0.7874257393381833,0.44711140748178246,1
0.32323357706785427,0.01354432392440208,0.7971050223340935,0.32793865903598807,0
0.3573094694080502,0.33600616309881226,0.4987393308123381,0.7024995732190771,0
0.7718631310005108,0.3925707204031583,0.6631020350451691,0.7206842502713152,0
0.29691733167738155,0.09662146953709327,0.8946657206444625,0.6771159717815929,0
0.6481104088762915,0.05890251521197798,0.8178730575039265,0.5660541560860531,0
0.8478844173175661,0.9745611837367615,0.9571003208802421,0.8560893463902075,0
0.0109473738313689,0.8857272082369565,0.0750623138276455,0.8511939701767672,1
0.28017406861162364,0.6100683385333676,0.03806823114987967,0.7711816961182281,1
0.1117061222329715,0.4106881716757719,0.8174460023253014,0.6953489965083351,1
0.006042696858066909,0.40303233454254883,0.04192751696450803,0.6734998608184691,1
0.9689484917533214,0.6552612623007592,0.22437243111755578,0.3552330320665401,0
0.9766505556584677,0.22405241203235005,0.5615290730544427,0.40045380868174474,0
0.7683152979282216,0.8673892719798871,0.34083727435029676,0.6603963636993826,0
0.5490476975177273,0.27844449005543337,0.2719408028130017,0.538631647532304,0
0.1540028735322998,0.8108098964824715,0.06900483920040201,0.09457448620831632,1
0.3422263089272676,0.11809175819713336,0.4757000212554925,0.39967589044187035,0
0.721809795885717,0.9530041552097204,0.753558584739126,0.17944866288060435,1
0.935521285464403,0.3921334325530672,0.4741893609269129,0.42157623737063554,0
0.28054702328771897,0.8950442877974839,0.3322388658966161,0.5785964696795464,1
0.2400335843743302,0.7973753747701804,0.7741986595291865,0.29631213844704396,1
0.6815540731434536,0.7038735330949497,0.5625114161047662,0.6005983822716702,0
0.5744546382907958,0.08186440399484562,0.670265344713785,0.46977500983869125,0
0.43845728054141353,0.8599992187818007,0.02322671346111771,0.25131491795875516,1
0.12140349984274634,0.03534104460972576,0.27567699767594755,0.9884762727946776,0
0.2702291732075738,0.6637058197957714,0.11829889004072147,0.60184763004723,1
0.9844814831383133,0.2918375234604653,0.8480756163755828,0.9975713803665355,0
0.588554088720744,0.30940110042803537,0.6735312598991562,0.8448482062686188,0
0.17135024296197832,0.4525157638414533,0.31918771012384095,0.28335899696237987,1
0.8608212607401726,0.4216540068218385,0.3390763418039128,0.6035105414260137,0
0.21940157963738127,0.22989349056807895,0.5202887308715046,0.40927272864618414,1
0.29498238392232445,0.0539511322741022,0.5207742386385216,0.8166092056010751,0
0.8513772052860579,0.23543997972608022,0.5996412039474883,0.8558813094629404,0
0.40872592827626475,0.9321368173075285,0.9029785291295529,0.2081338974188094,1
0.2589648329002038,0.18044199864596888,0.1960543514547023,0.907862087173498,0
0.931137909192623,0.05189724118513095,0.5936033556722048,0.5642315628575716,0
